Image,mean_zero_planes
1855.pgm,5.03369140625
1856.pgm,4.7320556640625
1857.pgm,4.81219482421875
1858.pgm,4.550537109375
1859.pgm,3.426025390625
186.pgm,4.7916259765625
1860.pgm,4.95147705078125
1861.pgm,5.77105712890625
1862.pgm,2.51129150390625
1863.pgm,4.885986328125
1864.pgm,6.06707763671875
1865.pgm,5.17999267578125
1866.pgm,4.43438720703125
1867.pgm,4.8411865234375
1868.pgm,4.875244140625
1869.pgm,5.11907958984375
187.pgm,5.168212890625
1870.pgm,4.892822265625
1871.pgm,4.61151123046875
1872.pgm,5.02850341796875
1873.pgm,4.69940185546875
1874.pgm,4.80938720703125
1875.pgm,4.6846923828125
1876.pgm,4.899169921875
1877.pgm,4.8314208984375
1878.pgm,4.7830810546875
1879.pgm,4.9365234375
188.pgm,4.49359130859375
1880.pgm,4.73455810546875
1881.pgm,4.7442626953125
1882.pgm,4.48321533203125
1883.pgm,4.88189697265625
1884.pgm,5.0023193359375
1885.pgm,6.505615234375
1886.pgm,5.359130859375
1887.pgm,4.7176513671875
1888.pgm,4.96673583984375
1889.pgm,5.669921875
189.pgm,4.6768798828125
1890.pgm,5.115966796875
1891.pgm,4.74859619140625
1892.pgm,4.427490234375
1893.pgm,5.2442626953125
1894.pgm,4.8599853515625
1895.pgm,5.0394287109375
1896.pgm,4.52581787109375
1897.pgm,4.455810546875
1898.pgm,5.1312255859375
1899.pgm,5.38427734375
19.pgm,4.43896484375
190.pgm,3.887451171875
1900.pgm,4.66510009765625
1901.pgm,5.2020263671875
1902.pgm,5.15472412109375
1903.pgm,4.22772216796875
1904.pgm,3.87542724609375
1905.pgm,5.1534423828125
1906.pgm,5.00732421875
1907.pgm,5.96160888671875
1908.pgm,5.1180419921875
1909.pgm,5.00946044921875
191.pgm,4.46575927734375
1910.pgm,4.7908935546875
1911.pgm,2.023193359375
1912.pgm,4.91241455078125
1913.pgm,5.14190673828125
1914.pgm,4.7706298828125
1915.pgm,4.98443603515625
1916.pgm,5.04876708984375
1917.pgm,5.21588134765625
1918.pgm,5.085205078125
1919.pgm,4.6978759765625
192.pgm,2.833251953125
1920.pgm,5.70379638671875
1921.pgm,5.3717041015625
1922.pgm,5.03167724609375
1923.pgm,5.20770263671875
1924.pgm,4.43939208984375
1925.pgm,4.79022216796875
1926.pgm,4.85491943359375
1927.pgm,4.5927734375
1928.pgm,4.63128662109375
1929.pgm,5.13323974609375
193.pgm,3.872314453125
1930.pgm,4.7628173828125
1931.pgm,4.7645263671875
1932.pgm,4.7242431640625
1933.pgm,6.17816162109375
1934.pgm,4.4781494140625
1935.pgm,4.469970703125
1936.pgm,4.66741943359375
1937.pgm,4.31256103515625
1938.pgm,5.06787109375
1939.pgm,5.2701416015625
194.pgm,3.52349853515625
1940.pgm,4.644287109375
1941.pgm,4.76092529296875
1942.pgm,4.77276611328125
1943.pgm,4.65765380859375
1944.pgm,5.01611328125
1945.pgm,4.842041015625
1946.pgm,5.1905517578125
1947.pgm,4.7889404296875
1948.pgm,5.13385009765625
1949.pgm,4.759033203125
195.pgm,5.13909912109375
1950.pgm,4.76190185546875
1951.pgm,4.3837890625
1952.pgm,4.8055419921875
1953.pgm,4.31146240234375
1954.pgm,6.057373046875
1955.pgm,3.81390380859375
1956.pgm,4.65606689453125
1957.pgm,4.50433349609375
1958.pgm,4.72637939453125
1959.pgm,5.2625732421875
196.pgm,5.5653076171875
1960.pgm,4.9501953125
1961.pgm,2.4019775390625
1962.pgm,5.00335693359375
1963.pgm,4.009033203125
1964.pgm,4.378173828125
1965.pgm,2.803955078125
1966.pgm,4.89788818359375
1967.pgm,5.457275390625
1968.pgm,4.76544189453125
1969.pgm,4.95269775390625
197.pgm,6.011962890625
1970.pgm,5.11627197265625
1971.pgm,4.74365234375
1972.pgm,4.60626220703125
1973.pgm,4.55487060546875
1974.pgm,4.85064697265625
1975.pgm,3.92230224609375
1976.pgm,4.84283447265625
1977.pgm,5.3284912109375
1978.pgm,4.60260009765625
1979.pgm,4.6658935546875
198.pgm,5.6512451171875
1980.pgm,4.7420654296875
1981.pgm,3.44769287109375
1982.pgm,4.02044677734375
1983.pgm,4.72137451171875
1984.pgm,5.08673095703125
1985.pgm,2.47796630859375
1986.pgm,4.68792724609375
1987.pgm,6.16485595703125
1988.pgm,4.93292236328125
1989.pgm,4.81591796875
199.pgm,5.06890869140625
1990.pgm,5.5322265625
1991.pgm,4.27587890625
1992.pgm,4.9857177734375
1993.pgm,4.99981689453125
1994.pgm,4.827392578125
1995.pgm,5.0013427734375
1996.pgm,5.0909423828125
1997.pgm,4.42938232421875
1998.pgm,5.400634765625
1999.pgm,4.77862548828125
2.pgm,5.69586181640625
20.pgm,5.8818359375
200.pgm,6.24847412109375
2000.pgm,4.41326904296875
2001.pgm,4.822021484375
2002.pgm,4.57177734375
2003.pgm,3.1751708984375
2004.pgm,3.67333984375
2005.pgm,3.88189697265625
2006.pgm,3.29095458984375
2007.pgm,5.079833984375
2008.pgm,4.13787841796875
2009.pgm,2.79571533203125
201.pgm,6.0833740234375
2010.pgm,5.0682373046875
2011.pgm,5.0675048828125
2012.pgm,5.0718994140625
2013.pgm,3.99041748046875
2014.pgm,4.84979248046875
2015.pgm,4.225341796875
2016.pgm,5.43310546875
2017.pgm,4.56878662109375
2018.pgm,4.4632568359375
2019.pgm,4.94232177734375
202.pgm,3.845947265625
2020.pgm,4.31414794921875
2021.pgm,5.37225341796875
2022.pgm,4.958251953125
2023.pgm,4.53289794921875
2024.pgm,5.283203125
2025.pgm,5.521240234375
2026.pgm,4.70867919921875
2027.pgm,5.1705322265625
2028.pgm,4.86358642578125
2029.pgm,5.068359375
203.pgm,4.681884765625
2030.pgm,4.77020263671875
2031.pgm,5.148193359375
2032.pgm,5.1243896484375
2033.pgm,2.221923828125
2034.pgm,4.79290771484375
2035.pgm,4.72003173828125
2036.pgm,4.80279541015625
2037.pgm,5.154052734375
2038.pgm,5.53839111328125
2039.pgm,4.86016845703125
204.pgm,4.213623046875
2040.pgm,5.5413818359375
2041.pgm,4.67535400390625
2042.pgm,5.8846435546875
2043.pgm,4.44976806640625
2044.pgm,5.066650390625
2045.pgm,4.68194580078125
2046.pgm,4.62274169921875
2047.pgm,5.36151123046875
2048.pgm,5.83209228515625
2049.pgm,4.5452880859375
205.pgm,3.2388916015625
2050.pgm,4.77154541015625
2051.pgm,3.94915771484375
2052.pgm,4.90765380859375
2053.pgm,3.654052734375
2054.pgm,5.92218017578125
2055.pgm,4.7012939453125
2056.pgm,4.701416015625
2057.pgm,5.0701904296875
2058.pgm,5.44940185546875
2059.pgm,4.9876708984375
206.pgm,5.23992919921875
2060.pgm,5.0089111328125
2061.pgm,4.9945068359375
2062.pgm,4.91107177734375
2063.pgm,2.26800537109375
2064.pgm,4.61639404296875
2065.pgm,4.29248046875
2066.pgm,5.16217041015625
2067.pgm,5.20318603515625
2068.pgm,4.95611572265625
2069.pgm,5.3017578125
207.pgm,4.669189453125
2070.pgm,5.29644775390625
2071.pgm,4.5794677734375
2072.pgm,4.3133544921875
2073.pgm,5.42218017578125
2074.pgm,5.01019287109375
2075.pgm,4.8270263671875
2076.pgm,4.40899658203125
2077.pgm,4.55224609375
2078.pgm,5.09210205078125
2079.pgm,5.10400390625
208.pgm,3.36492919921875
2080.pgm,5.1602783203125
2081.pgm,5.38751220703125
2082.pgm,5.35125732421875
2083.pgm,4.59197998046875
2084.pgm,4.7303466796875
2085.pgm,5.82421875
2086.pgm,4.67694091796875
2087.pgm,5.3277587890625
2088.pgm,5.1300048828125
2089.pgm,6.0377197265625
209.pgm,3.66796875
2090.pgm,5.3475341796875
2091.pgm,4.6048583984375
2092.pgm,4.69158935546875
2093.pgm,4.776611328125
2094.pgm,5.3009033203125
2095.pgm,5.087890625
2096.pgm,4.67724609375
2097.pgm,4.732177734375
2098.pgm,4.5015869140625
2099.pgm,5.38970947265625
21.pgm,4.7545166015625
210.pgm,5.22320556640625
2100.pgm,6.5074462890625
2101.pgm,5.70367431640625
2102.pgm,5.01806640625
2103.pgm,3.54327392578125
2104.pgm,5.03070068359375
2105.pgm,4.7247314453125
2106.pgm,4.6092529296875
2107.pgm,4.3233642578125
2108.pgm,4.55987548828125
2109.pgm,4.39544677734375
211.pgm,6.115234375
2110.pgm,5.216796875
2111.pgm,3.9569091796875
2112.pgm,4.86260986328125
2113.pgm,4.68505859375
2114.pgm,4.80316162109375
2115.pgm,4.88916015625
2116.pgm,5.44891357421875
2117.pgm,4.92572021484375
2118.pgm,4.75146484375
2119.pgm,4.66436767578125
212.pgm,5.05267333984375
2120.pgm,4.48382568359375
2121.pgm,5.05670166015625
2122.pgm,4.89166259765625
2123.pgm,5.30206298828125
2124.pgm,5.0667724609375
2125.pgm,4.7509765625
2126.pgm,4.8349609375
2127.pgm,4.60699462890625
2128.pgm,4.92327880859375
2129.pgm,4.8876953125
213.pgm,4.65380859375
2130.pgm,5.0386962890625
2131.pgm,4.64111328125
2132.pgm,5.2379150390625
2133.pgm,3.630859375
2134.pgm,4.3443603515625
2135.pgm,4.556640625
2136.pgm,5.561279296875
2137.pgm,4.5792236328125
2138.pgm,5.0802001953125
2139.pgm,5.45391845703125
214.pgm,4.9007568359375
2140.pgm,5.310302734375
2141.pgm,5.07177734375
2142.pgm,5.0205078125
2143.pgm,5.0340576171875
2144.pgm,5.072509765625
2145.pgm,4.809326171875
2146.pgm,4.8240966796875
2147.pgm,5.01727294921875
2148.pgm,4.4410400390625
2149.pgm,5.026123046875
215.pgm,5.11663818359375
2150.pgm,4.50054931640625
2151.pgm,4.71661376953125
2152.pgm,4.49676513671875
2153.pgm,5.18963623046875
2154.pgm,4.84637451171875
2155.pgm,5.15142822265625
2156.pgm,5.4927978515625
2157.pgm,4.6861572265625
2158.pgm,5.0804443359375
2159.pgm,1.85821533203125
216.pgm,4.32073974609375
2160.pgm,4.350830078125
2161.pgm,4.2623291015625
2162.pgm,4.805908203125
2163.pgm,5.278076171875
2164.pgm,5.12213134765625
2165.pgm,5.14422607421875
2166.pgm,5.04254150390625
2167.pgm,4.38873291015625
2168.pgm,4.7694091796875
2169.pgm,5.068115234375
217.pgm,4.0003662109375
2170.pgm,4.692626953125
2171.pgm,4.39630126953125
2172.pgm,4.74578857421875
2173.pgm,4.74652099609375
2174.pgm,4.70538330078125
2175.pgm,5.20794677734375
2176.pgm,4.7962646484375
2177.pgm,4.6778564453125
2178.pgm,4.8040771484375
2179.pgm,4.6915283203125
218.pgm,4.555908203125
2180.pgm,4.38238525390625
2181.pgm,4.59173583984375
2182.pgm,4.78411865234375
2183.pgm,2.48248291015625
2184.pgm,4.8558349609375
2185.pgm,4.69451904296875
2186.pgm,4.824951171875
2187.pgm,4.81884765625
2188.pgm,4.75421142578125
2189.pgm,5.4208984375
219.pgm,4.4976806640625
2190.pgm,5.2911376953125
2191.pgm,5.71875
2192.pgm,5.19329833984375
2193.pgm,4.92156982421875
2194.pgm,5.135986328125
2195.pgm,5.36090087890625
2196.pgm,5.7177734375
2197.pgm,5.07177734375
2198.pgm,4.2947998046875
2199.pgm,4.92535400390625
22.pgm,5.0782470703125
220.pgm,5.4476318359375
2200.pgm,4.49517822265625
2201.pgm,4.86712646484375
2202.pgm,3.35479736328125
2203.pgm,4.6851806640625
2204.pgm,5.02105712890625
2205.pgm,4.341796875
2206.pgm,4.9237060546875
2207.pgm,4.67047119140625
2208.pgm,5.36334228515625
2209.pgm,5.452392578125
221.pgm,3.696533203125
2210.pgm,4.57659912109375
2211.pgm,4.92431640625
2212.pgm,4.702392578125
2213.pgm,4.94964599609375
2214.pgm,4.825439453125
2215.pgm,4.93377685546875
2216.pgm,4.8681640625
2217.pgm,5.02716064453125
2218.pgm,5.3916015625
2219.pgm,3.38067626953125
222.pgm,5.5660400390625
2220.pgm,4.97100830078125
2221.pgm,4.69061279296875
2222.pgm,5.223876953125
2223.pgm,5.01922607421875
2224.pgm,4.964599609375
2225.pgm,5.3515625
2226.pgm,5.54705810546875
2227.pgm,5.12030029296875
2228.pgm,3.51129150390625
2229.pgm,5.2117919921875
223.pgm,4.02142333984375
2230.pgm,5.10174560546875
2231.pgm,4.69683837890625
2232.pgm,4.2353515625
2233.pgm,4.877685546875
2234.pgm,4.68798828125
2235.pgm,4.64453125
2236.pgm,3.5665283203125
2237.pgm,4.5596923828125
2238.pgm,2.83746337890625
2239.pgm,5.6177978515625
224.pgm,4.44091796875
2240.pgm,4.66778564453125
2241.pgm,4.897216796875
2242.pgm,5.17376708984375
2243.pgm,5.1552734375
2244.pgm,4.73419189453125
2245.pgm,5.16058349609375
2246.pgm,4.9906005859375
2247.pgm,5.343017578125
2248.pgm,5.32037353515625
2249.pgm,5.0523681640625
225.pgm,5.51702880859375
2250.pgm,5.0101318359375
2251.pgm,4.65728759765625
2252.pgm,4.7738037109375
2253.pgm,5.484619140625
2254.pgm,5.65850830078125
2255.pgm,4.52197265625
2256.pgm,4.822509765625
2257.pgm,4.95904541015625
2258.pgm,5.073974609375
2259.pgm,5.11126708984375
226.pgm,4.72113037109375
2260.pgm,4.6834716796875
2261.pgm,5.62445068359375
2262.pgm,5.05963134765625
2263.pgm,4.19818115234375
2264.pgm,5.38580322265625
2265.pgm,4.94989013671875
2266.pgm,3.65460205078125
2267.pgm,4.39141845703125
2268.pgm,4.6885986328125
2269.pgm,4.98431396484375
227.pgm,5.0157470703125
2270.pgm,5.18511962890625
2271.pgm,2.7369384765625
2272.pgm,4.95672607421875
2273.pgm,4.73150634765625
2274.pgm,4.6326904296875
2275.pgm,4.67767333984375
2276.pgm,4.67144775390625
2277.pgm,4.9775390625
2278.pgm,5.51080322265625
2279.pgm,4.13800048828125
228.pgm,6.3624267578125
2280.pgm,4.78509521484375
2281.pgm,4.268310546875
2282.pgm,4.96075439453125
2283.pgm,5.097412109375
2284.pgm,4.8870849609375
2285.pgm,4.85235595703125
2286.pgm,5.0804443359375
2287.pgm,4.70220947265625
2288.pgm,5.11517333984375
2289.pgm,4.52490234375
229.pgm,6.86907958984375
2290.pgm,5.45025634765625
2291.pgm,3.79541015625
2292.pgm,4.85137939453125
2293.pgm,4.6864013671875
2294.pgm,4.92401123046875
2295.pgm,5.12884521484375
2296.pgm,4.80364990234375
2297.pgm,4.085693359375
2298.pgm,4.89422607421875
2299.pgm,4.79150390625
23.pgm,4.620361328125
230.pgm,4.9527587890625
2300.pgm,5.3984375
2301.pgm,3.79736328125
2302.pgm,5.158935546875
2303.pgm,4.73779296875
2304.pgm,4.58636474609375
2305.pgm,6.4912109375
2306.pgm,4.54205322265625
2307.pgm,5.37213134765625
2308.pgm,3.80950927734375
2309.pgm,4.96380615234375
231.pgm,4.79156494140625
2310.pgm,4.90814208984375
2311.pgm,5.72686767578125
2312.pgm,5.02606201171875
2313.pgm,5.7235107421875
2314.pgm,4.62811279296875
2315.pgm,5.08111572265625
2316.pgm,4.61505126953125
2317.pgm,4.8228759765625
2318.pgm,4.76568603515625
2319.pgm,5.176025390625
232.pgm,4.19085693359375
2320.pgm,5.17840576171875
2321.pgm,4.96038818359375
2322.pgm,5.6119384765625
2323.pgm,4.8927001953125
2324.pgm,4.98858642578125
2325.pgm,5.1544189453125
2326.pgm,4.34466552734375
2327.pgm,4.677490234375
2328.pgm,4.48675537109375
2329.pgm,4.9051513671875
233.pgm,5.28753662109375
2330.pgm,2.24267578125
2331.pgm,4.9940185546875
2332.pgm,5.2142333984375
2333.pgm,4.84246826171875
2334.pgm,3.87567138671875
2335.pgm,4.85113525390625
2336.pgm,5.02935791015625
2337.pgm,3.6768798828125
2338.pgm,5.311767578125
2339.pgm,4.98773193359375
234.pgm,6.6932373046875
2340.pgm,4.93829345703125
2341.pgm,4.98321533203125
2342.pgm,4.8828125
2343.pgm,4.650390625
2344.pgm,5.07177734375
2345.pgm,5.21112060546875
2346.pgm,4.311767578125
2347.pgm,3.92340087890625
2348.pgm,5.8121337890625
2349.pgm,4.7646484375
235.pgm,4.42913818359375
2350.pgm,4.90557861328125
2351.pgm,4.87738037109375
2352.pgm,5.16729736328125
2353.pgm,4.61590576171875
2354.pgm,5.6217041015625
2355.pgm,4.446044921875
2356.pgm,5.2821044921875
2357.pgm,5.1470947265625
2358.pgm,5.0513916015625
2359.pgm,4.76861572265625
236.pgm,4.8692626953125
2360.pgm,4.67987060546875
2361.pgm,4.73101806640625
2362.pgm,5.00494384765625
2363.pgm,5.91473388671875
2364.pgm,4.63677978515625
2365.pgm,5.166015625
2366.pgm,4.5068359375
2367.pgm,4.759521484375
2368.pgm,4.94293212890625
2369.pgm,4.53302001953125
237.pgm,4.1494140625
2370.pgm,4.05303955078125
2371.pgm,3.89996337890625
2372.pgm,4.94659423828125
2373.pgm,4.742431640625
2374.pgm,4.63818359375
2375.pgm,4.56854248046875
2376.pgm,5.21551513671875
2377.pgm,4.899169921875
2378.pgm,5.13909912109375
2379.pgm,5.3148193359375
238.pgm,5.16583251953125
2380.pgm,4.79351806640625
2381.pgm,4.853515625
2382.pgm,4.919189453125
2383.pgm,5.05706787109375
2384.pgm,4.8642578125
2385.pgm,4.91082763671875
2386.pgm,5.371337890625
2387.pgm,5.3026123046875
2388.pgm,5.05474853515625
2389.pgm,5.04693603515625
239.pgm,4.88214111328125
2390.pgm,4.449951171875
2391.pgm,4.932373046875
2392.pgm,5.0701904296875
2393.pgm,4.94921875
2394.pgm,3.7899169921875
2395.pgm,4.92535400390625
2396.pgm,4.696533203125
2397.pgm,5.13360595703125
2398.pgm,5.1099853515625
2399.pgm,4.50335693359375
24.pgm,5.12969970703125
240.pgm,5.3758544921875
2400.pgm,5.5225830078125
2401.pgm,4.9967041015625
2402.pgm,4.952392578125
2403.pgm,4.62652587890625
2404.pgm,5.07830810546875
2405.pgm,5.0726318359375
2406.pgm,4.9549560546875
2407.pgm,5.22357177734375
2408.pgm,4.562255859375
2409.pgm,4.93218994140625
241.pgm,4.3961181640625
2410.pgm,5.06768798828125
2411.pgm,4.3714599609375
2412.pgm,5.16619873046875
2413.pgm,4.958251953125
2414.pgm,2.864013671875
2415.pgm,4.865234375
2416.pgm,4.001708984375
2417.pgm,4.89630126953125
2418.pgm,5.32421875
2419.pgm,5.33233642578125
242.pgm,4.87261962890625
2420.pgm,4.57366943359375
2421.pgm,4.6243896484375
2422.pgm,5.674560546875
2423.pgm,4.32867431640625
2424.pgm,5.083740234375
2425.pgm,4.76373291015625
2426.pgm,4.82513427734375
2427.pgm,5.1474609375
2428.pgm,4.1292724609375
2429.pgm,4.736572265625
243.pgm,5.80072021484375
2430.pgm,5.34747314453125
2431.pgm,4.97613525390625
2432.pgm,5.2242431640625
2433.pgm,5.763671875
2434.pgm,4.86248779296875
2435.pgm,5.06646728515625
2436.pgm,5.047607421875
2437.pgm,4.6043701171875
2438.pgm,4.56024169921875
2439.pgm,5.16937255859375
244.pgm,3.4725341796875
2440.pgm,3.597412109375
2441.pgm,4.97705078125
2442.pgm,4.8455810546875
2443.pgm,5.0970458984375
2444.pgm,5.18975830078125
2445.pgm,4.7601318359375
2446.pgm,5.3037109375
2447.pgm,4.7698974609375
2448.pgm,5.34619140625
2449.pgm,4.6832275390625
245.pgm,5.0694580078125
2450.pgm,4.8253173828125
2451.pgm,5.54638671875
2452.pgm,5.0968017578125
2453.pgm,5.607666015625
2454.pgm,4.82574462890625
2455.pgm,4.84515380859375
2456.pgm,5.01031494140625
2457.pgm,4.893310546875
2458.pgm,4.42584228515625
2459.pgm,5.0758056640625
246.pgm,6.10498046875
2460.pgm,4.91815185546875
2461.pgm,3.20465087890625
2462.pgm,5.115478515625
2463.pgm,5.0147705078125
2464.pgm,3.3985595703125
2465.pgm,4.85601806640625
2466.pgm,4.6090087890625
2467.pgm,4.85394287109375
2468.pgm,6.625
2469.pgm,4.8731689453125
247.pgm,4.81072998046875
2470.pgm,5.0596923828125
2471.pgm,5.075927734375
2472.pgm,4.97149658203125
2473.pgm,4.36505126953125
2474.pgm,5.460205078125
2475.pgm,5.31671142578125
2476.pgm,4.80364990234375
2477.pgm,4.94189453125
2478.pgm,5.1759033203125
2479.pgm,4.71337890625
248.pgm,6.09454345703125
2480.pgm,5.03936767578125
2481.pgm,3.59417724609375
2482.pgm,3.907958984375
2483.pgm,4.6729736328125
2484.pgm,4.865234375
2485.pgm,4.4678955078125
2486.pgm,4.43701171875
2487.pgm,4.81121826171875
2488.pgm,4.67791748046875
2489.pgm,4.62554931640625
249.pgm,4.626953125
2490.pgm,4.954345703125
2491.pgm,4.51837158203125
2492.pgm,5.07647705078125
2493.pgm,4.82440185546875
2494.pgm,5.00579833984375
2495.pgm,4.49700927734375
2496.pgm,4.7574462890625
2497.pgm,4.9154052734375
2498.pgm,4.66986083984375
2499.pgm,4.36224365234375
25.pgm,4.712646484375
250.pgm,4.6656494140625
2500.pgm,4.69073486328125
2501.pgm,5.2177734375
2502.pgm,5.34259033203125
2503.pgm,4.52947998046875
2504.pgm,4.83526611328125
2505.pgm,5.04254150390625
2506.pgm,4.694580078125
2507.pgm,5.07904052734375
2508.pgm,4.7333984375
2509.pgm,6.0782470703125
251.pgm,4.4097900390625
2510.pgm,4.936767578125
2511.pgm,5.132568359375
2512.pgm,4.287353515625
2513.pgm,4.9473876953125
2514.pgm,3.4547119140625
2515.pgm,4.83087158203125
2516.pgm,5.06500244140625
2517.pgm,4.92333984375
2518.pgm,3.07904052734375
2519.pgm,5.1876220703125
252.pgm,3.0599365234375
2520.pgm,5.10760498046875
2521.pgm,4.93780517578125
2522.pgm,5.2554931640625
2523.pgm,5.05084228515625
2524.pgm,5.283203125
2525.pgm,4.8409423828125
2526.pgm,4.85272216796875
2527.pgm,4.4395751953125
2528.pgm,4.89190673828125
2529.pgm,5.0760498046875
253.pgm,5.122802734375
2530.pgm,4.64764404296875
2531.pgm,3.9898681640625
2532.pgm,4.75811767578125
2533.pgm,5.12188720703125
2534.pgm,4.9136962890625
2535.pgm,4.6114501953125
2536.pgm,4.91192626953125
2537.pgm,5.16064453125
2538.pgm,3.50579833984375
2539.pgm,5.01708984375
254.pgm,4.18115234375
2540.pgm,4.81591796875
2541.pgm,3.48431396484375
2542.pgm,4.06494140625
2543.pgm,4.41302490234375
2544.pgm,5.041259765625
2545.pgm,5.16754150390625
2546.pgm,4.48052978515625
2547.pgm,3.378173828125
2548.pgm,4.8612060546875
2549.pgm,5.1824951171875
255.pgm,5.7198486328125
2550.pgm,3.21075439453125
2551.pgm,4.3729248046875
2552.pgm,2.17913818359375
2553.pgm,5.14801025390625
2554.pgm,5.48846435546875
2555.pgm,5.12017822265625
2556.pgm,5.4283447265625
2557.pgm,4.70513916015625
2558.pgm,4.34423828125
2559.pgm,2.42327880859375
256.pgm,4.4302978515625
2560.pgm,5.1695556640625
2561.pgm,4.65771484375
2562.pgm,4.8466796875
2563.pgm,5.26104736328125
2564.pgm,4.653564453125
2565.pgm,5.35797119140625
2566.pgm,5.31121826171875
2567.pgm,4.69580078125
2568.pgm,5.4451904296875
2569.pgm,4.84442138671875
257.pgm,5.1083984375
2570.pgm,4.73577880859375
2571.pgm,4.05096435546875
2572.pgm,5.10552978515625
2573.pgm,4.25750732421875
2574.pgm,5.22698974609375
2575.pgm,4.6885986328125
2576.pgm,4.2625732421875
2577.pgm,5.0068359375
2578.pgm,5.21368408203125
2579.pgm,4.50787353515625
258.pgm,6.19708251953125
2580.pgm,5.15087890625
2581.pgm,5.0469970703125
2582.pgm,3.88201904296875
2583.pgm,5.26214599609375
2584.pgm,5.06341552734375
2585.pgm,5.39776611328125
2586.pgm,4.56951904296875
2587.pgm,4.861328125
2588.pgm,4.54180908203125
2589.pgm,3.624267578125
259.pgm,4.94439697265625
2590.pgm,4.3323974609375
2591.pgm,6.3643798828125
2592.pgm,5.16448974609375
2593.pgm,5.26702880859375
2594.pgm,4.99139404296875
2595.pgm,5.036376953125
2596.pgm,4.00384521484375
2597.pgm,4.83660888671875
2598.pgm,4.871337890625
2599.pgm,5.5819091796875
26.pgm,4.52935791015625
260.pgm,3.30572509765625
2600.pgm,5.28021240234375
2601.pgm,5.32525634765625
2602.pgm,5.17236328125
2603.pgm,4.338134765625
2604.pgm,4.6944580078125
2605.pgm,4.7222900390625
2606.pgm,4.53851318359375
2607.pgm,4.798583984375
2608.pgm,4.25775146484375
2609.pgm,4.974853515625
261.pgm,4.935302734375
2610.pgm,3.6551513671875
2611.pgm,4.95257568359375
2612.pgm,4.5350341796875
2613.pgm,4.51312255859375
2614.pgm,4.58642578125
2615.pgm,5.16265869140625
2616.pgm,5.13958740234375
2617.pgm,5.33587646484375
2618.pgm,4.87396240234375
2619.pgm,5.02239990234375
262.pgm,5.1141357421875
2620.pgm,4.67388916015625
2621.pgm,4.0108642578125
2622.pgm,4.88360595703125
2623.pgm,4.72625732421875
2624.pgm,5.7860107421875
2625.pgm,4.73809814453125
2626.pgm,5.09405517578125
