image_name,image_size,I_corr_h,I_corr_v,I_se,I_chi2,If_corr_h,If_corr_v,If_se,If_chi2,Im_corr_h,Im_corr_v,Im_se,Im_chi2,npcr_If_I,uaci_If_I,mae_If_I,npcr_Im_I,uaci_Im_I,mae_Im_I,npcr_Im_If,uaci_Im_If,mae_Im_If,embedded_bits,capacity_bpp,extraction_success,psnr_recovery
1095.pgm,256x256,0.874193,0.810129,6.059582,242267.73,0.002811,-0.002663,7.996596,309.7,0.002788,-0.002652,7.996516,316.58,99.6155,25.5448,65.1393,99.6185,25.5446,65.1387,5.5267,0.0217,0.0553,7206,3.7834,True,inf
1096.pgm,256x256,0.851611,0.823442,7.73162,20483.55,-0.00096,0.009093,7.997492,227.89,-0.000981,0.009101,7.99751,226.06,99.585,30.0789,76.7013,99.5804,30.0789,76.7012,3.8467,0.0151,0.0385,4976,0.6877,True,inf
1097.pgm,256x256,0.867834,0.921502,7.495742,57810.61,0.000966,0.006087,7.997331,241.3,0.000954,0.006087,7.997436,231.95,99.6185,29.6953,75.7229,99.6155,29.6952,75.7227,1.4557,0.0057,0.0146,1824,2.822,True,inf
1098.pgm,256x256,0.936838,0.920943,7.640046,26483.48,0.002023,-0.005535,7.997395,235.88,0.001996,-0.005526,7.997418,234.02,99.6475,32.0829,81.8113,99.6567,32.0825,81.8103,4.4998,0.0176,0.045,5918,1.4795,True,inf
1099.pgm,256x256,0.934756,0.927271,7.663743,29536.35,-0.002777,0.000284,7.996999,274.95,-0.002767,0.00031,7.99692,282.19,99.6277,33.299,84.9125,99.6307,33.299,84.9126,4.9393,0.0194,0.0494,6368,1.5242,True,inf
11.pgm,256x256,0.893329,0.89428,7.642226,32158.98,0.006794,0.003838,7.997038,267.56,0.006792,0.003832,7.997034,267.8,99.6338,31.1054,79.3187,99.6368,31.1053,79.3185,3.6591,0.0143,0.0366,4605,2.1409,True,inf
110.pgm,256x256,0.977505,0.968773,7.60239,31005.09,0.001248,0.004784,7.996772,292.48,0.001246,0.004774,7.996848,286.48,99.5743,30.4015,77.5238,99.5697,30.4015,77.5237,2.8534,0.0112,0.0285,3712,4.5417,True,inf
1100.pgm,256x256,0.968142,0.953433,7.225385,148705.69,0.003347,2.4e-05,7.997302,245.02,0.003351,2.2e-05,7.997245,250.19,99.649,37.0214,94.4045,99.6506,37.0214,94.4045,0.4623,0.0018,0.0046,629,2.6191,True,inf
1101.pgm,256x256,0.869966,0.776573,7.166902,71624.73,-0.003516,-0.000794,7.997089,264.14,-0.003502,-0.000768,7.996984,273.88,99.5941,34.3473,87.5856,99.5926,34.3473,87.5857,4.9652,0.0195,0.0497,6406,1.5076,True,inf
1102.pgm,256x256,0.79662,0.717614,7.276059,61610.83,-0.004516,0.005436,7.996754,293.37,-0.004549,0.005454,7.996866,283.34,99.5987,27.5191,70.1736,99.6017,27.5193,70.1742,4.4968,0.0176,0.045,5868,0.7493,True,inf
1103.pgm,256x256,0.897199,0.829694,7.286486,63001.5,-0.0032,0.006079,7.997215,251.98,-0.003202,0.006091,7.997156,257.08,99.5926,28.8494,73.566,99.5926,28.8501,73.5677,4.5822,0.018,0.0458,6076,1.4658,True,inf
1104.pgm,256x256,0.91715,0.885986,7.629393,32855.41,0.000549,-0.007452,7.996687,302.02,0.000545,-0.007444,7.996821,289.88,99.6033,30.6247,78.093,99.6094,30.6249,78.0936,3.0472,0.0119,0.0305,4030,1.2815,True,inf
1105.pgm,256x256,0.93443,0.926683,7.61595,58984.5,0.001405,0.00065,7.997176,256.45,0.001411,0.000662,7.997096,263.62,99.6002,36.2572,92.4557,99.6033,36.2576,92.457,4.303,0.0169,0.043,5545,1.4761,True,inf
1106.pgm,256x256,0.961167,0.942088,7.306742,112155.05,0.001236,0.007083,7.996958,275.95,0.001219,0.007089,7.996784,291.12,99.585,35.7134,91.0692,99.5743,35.7131,91.0683,5.2307,0.0205,0.0523,6818,2.3418,True,inf
1107.pgm,256x256,0.822395,0.74753,7.018184,94710.11,0.001076,0.011688,7.997403,236.2,0.001072,0.011701,7.99739,236.99,99.6002,28.8631,73.6008,99.6033,28.8632,73.6012,4.2709,0.0167,0.0427,5647,1.4204,True,inf
1108.pgm,256x256,0.915969,0.881572,7.55372,36419.24,-0.004332,-0.001844,7.996681,302.37,-0.004329,-0.001839,7.996695,301.13,99.6201,29.4462,75.0879,99.6201,29.4465,75.0886,4.3488,0.0171,0.0435,5641,1.438,True,inf
1109.pgm,256x256,0.956712,0.938457,7.464624,73508.76,0.001835,0.000407,7.997578,220.71,0.001851,0.000415,7.997508,226.67,99.6078,34.9697,89.1728,99.614,34.9692,89.1714,2.8412,0.0111,0.0284,3768,2.0703,True,inf
111.pgm,256x256,0.98292,0.97989,7.427414,45116.76,0.002519,-0.000392,7.996705,299.55,0.002534,-0.00041,7.996723,298.15,99.6078,30.4841,77.7344,99.6048,30.4847,77.7359,7.9132,0.031,0.0791,10419,4.9102,True,inf
1110.pgm,256x256,0.961817,0.948761,7.393424,96268.15,0.004186,-0.000318,7.997362,238.66,0.004194,-0.000319,7.99745,230.93,99.6109,36.3648,92.7302,99.6078,36.365,92.7308,3.6285,0.0142,0.0363,4802,2.1682,True,inf
1111.pgm,256x256,0.947708,0.958316,7.131589,96378.8,0.002414,0.003402,7.997399,236.58,0.00243,0.003439,7.997405,236.21,99.5773,38.0605,97.0542,99.5651,38.0604,97.054,5.1941,0.0204,0.0519,6782,2.3291,True,inf
1112.pgm,256x256,0.848757,0.832925,7.072721,70386.86,0.003481,0.001322,7.997427,233.32,0.003443,0.0013,7.997319,242.87,99.6338,30.3464,77.3833,99.6353,30.3471,77.385,5.7632,0.0226,0.0576,7522,1.6272,True,inf
1113.pgm,256x256,0.936521,0.948278,7.79106,18139.72,-0.003895,-0.002094,7.997101,263.03,-0.003889,-0.002114,7.997061,267.27,99.5895,35.1034,89.5138,99.5926,35.1038,89.5146,2.2293,0.0087,0.0223,2964,1.1855,True,inf
1114.pgm,256x256,0.829992,0.856971,7.652357,33892.32,-0.002542,0.003862,7.997289,246.52,-0.002533,0.003855,7.997285,246.33,99.6384,30.1287,76.8282,99.6429,30.1288,76.8284,2.7145,0.0106,0.0271,3436,1.3501,True,inf
1115.pgm,256x256,0.957223,0.94793,7.582032,57194.1,0.005385,0.00211,7.997042,269.52,0.005379,0.002108,7.997071,266.96,99.614,35.5928,90.7615,99.614,35.5925,90.761,1.4481,0.0057,0.0145,1968,1.9041,True,inf
1116.pgm,256x256,0.884257,0.864331,7.765772,20933.48,-0.002369,0.000867,7.997252,249.28,-0.002356,0.00087,7.9973,245.07,99.6063,31.0756,79.2427,99.6048,31.0754,79.2423,3.6987,0.0145,0.037,4990,1.4771,True,inf
1117.pgm,256x256,0.864845,0.776353,6.912072,106322.38,0.003637,0.002663,7.997631,215.36,0.003639,0.002653,7.997659,212.59,99.588,37.4425,95.4783,99.5911,37.4426,95.4786,0.7584,0.003,0.0076,982,1.749,True,inf
1118.pgm,256x256,0.952849,0.935019,7.604877,52548.83,0.005329,-0.000987,7.997133,260.11,0.005333,-0.000965,7.997144,258.97,99.617,35.2262,89.8267,99.6216,35.2263,89.827,2.8,0.011,0.028,3637,2.0757,True,inf
1119.pgm,256x256,0.936488,0.91762,7.078315,118317.98,0.003856,-0.000172,7.997313,244.2,0.003853,-0.000176,7.997381,237.71,99.5697,36.2294,92.385,99.5697,36.2293,92.3847,1.3351,0.0052,0.0134,1781,2.6909,True,inf
112.pgm,256x256,0.900808,0.903583,6.640905,267731.67,0.005857,0.002478,7.996981,274.96,0.005872,0.002468,7.996902,282.2,99.6002,30.2174,77.0543,99.6063,30.2172,77.0538,4.9271,0.0193,0.0493,6281,3.9673,True,inf
1120.pgm,256x256,0.976277,0.980163,7.495452,63883.66,0.000803,0.000139,7.997128,260.46,0.000808,0.000127,7.997126,260.61,99.6078,36.8376,93.9358,99.617,36.8374,93.9355,3.4698,0.0136,0.0347,4426,2.8875,True,inf
1121.pgm,256x256,0.927659,0.916104,7.546223,34556.9,0.006031,-0.000261,7.997093,263.53,0.006041,-0.000266,7.997147,258.74,99.5697,30.2062,77.0258,99.5773,30.2062,77.0257,2.2324,0.0088,0.0223,2971,1.9324,True,inf
1122.pgm,256x256,0.914418,0.88529,7.509377,39372.16,0.009632,-0.001838,7.99704,268.22,0.009644,-0.001846,7.997154,258.09,99.6246,29.4957,75.214,99.6246,29.4956,75.2137,4.4815,0.0176,0.0448,5886,1.4622,True,inf
1123.pgm,256x256,0.831887,0.892248,7.604228,34235.05,-0.009864,-0.004726,7.99705,268.43,-0.009857,-0.004721,7.997064,267.04,99.5682,30.9882,79.0198,99.5712,30.9881,79.0195,3.7125,0.0146,0.0371,4835,1.4636,True,inf
1124.pgm,256x256,0.939055,0.934886,7.627894,30230.31,0.002652,0.001135,7.996542,313.04,0.002653,0.00114,7.996536,313.81,99.5972,30.6938,78.2693,99.6063,30.6941,78.27,2.9068,0.0114,0.0291,3829,2.939,True,inf
1125.pgm,256x256,0.95614,0.961327,7.39805,66394.61,-0.000414,-0.003154,7.996939,277.59,-0.000411,-0.003157,7.996866,283.99,99.6002,32.6568,83.2749,99.6078,32.6569,83.275,1.5717,0.0062,0.0157,2029,2.7207,True,inf
1126.pgm,256x256,0.958182,0.953499,3.460682,3268343.91,0.002326,0.001251,7.997397,235.39,0.00232,0.001249,7.997386,236.44,99.6078,46.0707,117.4804,99.6109,46.0709,117.4808,4.6906,0.0184,0.0469,6114,6.4214,True,inf
1127.pgm,256x256,0.962891,0.955161,6.113346,437609.52,0.002391,-0.000823,7.997618,217.41,0.002393,-0.000811,7.99763,216.13,99.6002,42.4194,108.1694,99.6033,42.4196,108.1699,3.1265,0.0123,0.0313,4060,3.709,True,inf
1128.pgm,256x256,0.936172,0.922997,7.589585,35176.38,-0.000218,0.000278,7.996756,294.52,-0.000212,0.000286,7.996864,284.52,99.5758,33.1084,84.4263,99.5804,33.1081,84.4256,5.1239,0.0201,0.0512,6714,1.5601,True,inf
1129.pgm,256x256,0.865526,0.841704,7.701357,26240.27,-0.004706,0.001786,7.99677,294.23,-0.004712,0.001769,7.996792,292.27,99.5911,32.7272,83.4543,99.5941,32.7277,83.4556,4.7668,0.0187,0.0477,6172,0.7927,True,inf
113.pgm,256x256,0.92297,0.938401,7.08603,112045.57,0.00216,0.003131,7.997349,239.6,0.002166,0.003098,7.997497,226.08,99.614,28.8647,73.605,99.6124,28.8651,73.606,9.5291,0.0374,0.0953,12521,4.3401,True,inf
1130.pgm,256x256,0.939927,0.965936,7.087932,90032.86,0.002793,0.000877,7.996984,272.91,0.002759,0.000868,7.997006,271.15,99.5941,29.8029,75.9975,99.6017,29.8031,75.998,4.3976,0.0172,0.044,5783,3.8135,True,inf
1131.pgm,256x256,0.902314,0.903079,6.862477,121143.43,0.004247,0.006079,7.997195,256.59,0.004261,0.006074,7.997173,258.65,99.5804,37.1381,94.7022,99.5834,37.1383,94.7027,1.3458,0.0053,0.0135,1776,2.6907,True,inf
1132.pgm,256x256,0.949658,0.925854,6.545358,322970.25,0.00695,0.000175,7.997253,248.76,0.00693,0.00015,7.99708,264.31,99.5987,38.6351,98.5196,99.5911,38.6351,98.5194,6.5018,0.0255,0.065,8482,3.2473,True,inf
1133.pgm,256x256,0.937499,0.918723,7.112897,121415.01,0.000162,-0.000726,7.997645,213.37,0.000164,-0.000718,7.997635,214.34,99.5895,36.1526,92.1891,99.5911,36.1525,92.1889,0.8514,0.0033,0.0085,1114,2.6594,True,inf
1134.pgm,256x256,0.803351,0.844559,7.560745,30935.53,7.5e-05,0.004179,7.996823,286.7,8.6e-05,0.004187,7.99673,294.66,99.6078,29.3937,74.9539,99.6094,29.3937,74.954,1.7487,0.0069,0.0175,2334,1.1763,True,inf
1135.pgm,256x256,0.939323,0.936124,7.732909,27248.06,-0.000997,-0.001072,7.99725,249.7,-0.001018,-0.001091,7.997191,255.09,99.5865,34.146,87.0722,99.6017,34.1461,87.0725,3.0228,0.0119,0.0302,3883,2.0874,True,inf
1136.pgm,256x256,0.93354,0.922567,7.745833,22450.42,0.006312,-0.001369,7.99749,225.61,0.006317,-0.001371,7.99751,223.82,99.588,31.8797,81.2933,99.5895,31.8798,81.2935,0.6699,0.0026,0.0067,864,1.7686,True,inf
1137.pgm,256x256,0.962315,0.932992,7.20665,92217.48,0.008519,0.002718,7.997154,258.48,0.008476,0.002704,7.997132,260.86,99.617,28.3044,72.1763,99.6231,28.3045,72.1766,5.6183,0.022,0.0562,7355,4.7751,True,inf
1138.pgm,256x256,0.942336,0.953985,7.464769,53709.22,0.002207,-0.00049,7.996887,282.66,0.002196,-0.000499,7.996921,279.93,99.6445,29.5096,75.2494,99.6552,29.5094,75.2489,5.0781,0.0199,0.0508,6624,3.9097,True,inf
1139.pgm,256x256,0.980837,0.989713,7.454202,54122.98,0.000939,0.006167,7.997335,241.32,0.000944,0.006171,7.997418,233.48,99.5941,31.3066,79.8318,99.5911,31.3066,79.8317,5.4581,0.0214,0.0546,7231,5.5496,True,inf
114.pgm,256x256,0.953723,0.930237,7.170887,72458.73,0.006538,0.000471,7.997418,234.27,0.006544,0.000499,7.997491,227.18,99.5956,30.0259,76.5662,99.6017,30.0259,76.5659,2.6138,0.0103,0.0261,3372,4.5437,True,inf
1140.pgm,256x256,0.988367,0.990304,6.817622,138169.12,0.003365,0.001762,7.997319,243.05,0.00336,0.001782,7.997507,226.53,99.6231,32.0856,81.8183,99.6201,32.0854,81.8178,6.25,0.0245,0.0625,8058,5.6216,True,inf
1141.pgm,256x256,0.986659,0.993273,7.341155,71573.39,0.001344,0.002114,7.997521,224.12,0.001387,0.002134,7.997499,226.41,99.614,31.2912,79.7925,99.6231,31.2914,79.7931,5.1529,0.0202,0.0515,6878,5.5701,True,inf
1142.pgm,256x256,0.959695,0.974076,6.592759,230335.39,0.002082,-0.001304,7.997,270.43,0.002108,-0.001309,7.997022,268.95,99.6002,40.8588,104.1899,99.6109,40.8587,104.1897,11.1404,0.0437,0.1114,14472,5.1804,True,inf
1143.pgm,256x256,0.990819,0.992497,7.471008,57824.77,0.002165,0.001651,7.997384,237.77,0.002163,0.001658,7.997293,246.1,99.5926,34.6075,88.2492,99.5941,34.6076,88.2493,2.3743,0.0093,0.0237,3044,5.3745,True,inf
1144.pgm,256x256,0.988393,0.984686,7.502895,47704.41,-0.001401,0.001093,7.996991,274.17,-0.00143,0.001103,7.997026,270.8,99.6201,32.8695,83.8172,99.6246,32.8704,83.8196,10.2142,0.0401,0.1021,13328,5.063,True,inf
1145.pgm,256x256,0.815399,0.833985,5.181764,628313.73,0.002925,0.001345,7.997174,257.12,0.002924,0.001337,7.996985,274.25,99.6033,44.821,114.2936,99.5987,44.8204,114.292,3.3829,0.0133,0.0338,4580,5.4778,True,inf
1146.pgm,256x256,0.99542,0.991356,5.600315,553328.82,0.001382,0.001451,7.996969,275.98,0.001351,0.00148,7.996969,275.62,99.6262,37.4368,95.4638,99.6246,37.4367,95.4635,6.2943,0.0247,0.0629,8160,5.5825,True,inf
1147.pgm,256x256,0.896831,0.80333,7.20471,72026.04,0.006174,0.002514,7.99714,260.52,0.006185,0.002525,7.997156,259.13,99.6674,33.5203,85.4769,99.678,33.5198,85.4754,3.9246,0.0154,0.0392,5136,2.1052,True,inf
1148.pgm,256x256,0.803441,0.796267,7.652474,31432.55,0.004821,-0.00663,7.997051,267.17,0.004817,-0.006624,7.99706,266.25,99.617,30.7561,78.4281,99.6185,30.756,78.4278,1.5945,0.0063,0.0159,2083,0.375,True,inf
1149.pgm,256x256,0.912993,0.889119,7.671549,26752.09,0.002227,-0.001183,7.996829,287.59,0.002214,-0.001188,7.996875,283.61,99.6216,30.0736,76.6878,99.6201,30.0737,76.6879,3.6362,0.0143,0.0364,4695,1.3582,True,inf
115.pgm,256x256,0.963133,0.936038,6.856252,111886.54,0.002106,0.000266,7.997655,212.86,0.002069,0.000262,7.997703,208.38,99.6033,26.951,68.7249,99.6063,26.9511,68.7254,5.2353,0.0205,0.0524,6903,4.7134,True,inf
1150.pgm,256x256,0.934506,0.932204,7.754409,25077.63,-0.000484,0.001283,7.997233,249.45,-0.000479,0.001289,7.997177,254.58,99.614,34.2553,87.3509,99.6155,34.2554,87.3512,1.0223,0.004,0.0102,1309,1.8574,True,inf
1151.pgm,256x256,0.875067,0.827898,7.235844,77957.41,-0.00039,-6e-06,7.996845,287.31,-0.000417,-1.8e-05,7.996817,289.52,99.6399,29.3203,74.7666,99.6429,29.3207,74.7678,5.6885,0.0223,0.0569,7533,1.6023,True,inf
1152.pgm,256x256,0.89711,0.928316,7.402064,67360.99,0.004534,-0.001949,7.997279,245.52,0.004544,-0.001919,7.997297,243.42,99.588,29.1727,74.3905,99.5911,29.1728,74.3906,5.7465,0.0225,0.0575,7618,3.281,True,inf
1153.pgm,256x256,0.950127,0.934251,6.777904,189269.09,0.00183,-0.000431,7.996904,283.44,0.001819,-0.000423,7.996844,288.54,99.5773,39.3434,100.3257,99.5834,39.3434,100.3256,4.2511,0.0167,0.0425,5671,2.9773,True,inf
1154.pgm,256x256,0.958636,0.947729,6.149416,431706.0,0.006167,0.000162,7.997367,239.73,0.006159,0.000162,7.997408,235.92,99.6063,42.269,107.786,99.6078,42.2687,107.7852,1.8082,0.0071,0.0181,2352,3.5991,True,inf
1155.pgm,256x256,0.896947,0.908311,7.286414,78301.53,0.005571,-0.003718,7.997254,249.99,0.005578,-0.003738,7.99739,237.98,99.5819,35.9817,91.7532,99.5834,35.9818,91.7536,6.1249,0.024,0.0612,8075,2.571,True,inf
1156.pgm,256x256,0.841266,0.764721,7.420014,49537.99,0.001827,0.004822,7.997005,272.46,0.001847,0.004826,7.996992,273.49,99.5712,31.2898,79.789,99.5804,31.2899,79.7892,2.9526,0.0116,0.0295,3934,0.5486,True,inf
1157.pgm,256x256,0.954903,0.946553,6.417523,336965.88,-0.0006,0.000632,7.997031,269.01,-0.000628,0.000638,7.997098,264.07,99.6094,33.1006,84.4064,99.6094,33.1007,84.4068,7.1823,0.0282,0.0718,9476,4.0857,True,inf
1158.pgm,256x256,0.941892,0.95592,7.032491,268143.12,0.005933,0.001207,7.997364,240.11,0.005936,0.001206,7.997337,242.59,99.6384,33.1819,84.6137,99.6368,33.1819,84.6139,1.7151,0.0067,0.0172,2290,2.0054,True,inf
1159.pgm,256x256,0.937076,0.92696,7.622472,31529.4,-0.002379,-0.002132,7.997462,230.41,-0.002328,-0.002107,7.997413,235.09,99.6033,32.8488,83.7645,99.6094,32.8487,83.7642,4.9484,0.0194,0.0495,6362,1.5264,True,inf
116.pgm,256x256,0.924293,0.894233,6.394088,219298.53,0.006133,0.000501,7.997639,215.1,0.006125,0.00049,7.997659,213.04,99.5972,28.6497,73.0568,99.6002,28.6499,73.0573,3.9825,0.0156,0.0398,5172,4.6428,True,inf
1160.pgm,256x256,0.945768,0.931584,6.356776,302028.2,0.000906,0.005152,7.996719,297.39,0.000906,0.005152,7.996754,294.21,99.5895,41.1893,105.0328,99.588,41.1893,105.0327,0.2487,0.001,0.0025,323,3.4368,True,inf
1161.pgm,256x256,0.936538,0.90465,7.734206,21446.47,0.001392,-0.000107,7.997423,233.13,0.0014,-0.000138,7.997331,241.68,99.6017,32.3264,82.4324,99.6109,32.3257,82.4306,5.6473,0.0221,0.0565,7317,1.6431,True,inf
1162.pgm,256x256,0.949669,0.94563,5.667464,722268.53,0.003809,0.001606,7.99711,263.06,0.003803,0.00162,7.997192,255.35,99.617,43.4754,110.8622,99.6094,43.4751,110.8615,6.5018,0.0255,0.065,8614,4.064,True,inf
1163.pgm,256x256,0.834685,0.838328,7.559911,59521.34,-0.005916,-0.001489,7.996463,321.04,-0.005926,-0.001509,7.996641,305.43,99.5926,31.3396,79.916,99.5972,31.3395,79.9158,3.2135,0.0126,0.0321,4288,0.6184,True,inf
1164.pgm,256x256,0.952155,0.935045,7.351685,110682.11,0.003694,0.003027,7.997069,267.71,0.003681,0.003006,7.997034,270.47,99.6078,35.7994,91.2883,99.6109,35.7988,91.2869,5.0873,0.02,0.0509,6668,2.3533,True,inf
1165.pgm,256x256,0.879611,0.858106,7.322829,62886.51,-0.004648,-0.004724,7.99723,251.86,-0.00465,-0.004722,7.997117,262.17,99.5926,27.7233,70.6944,99.6002,27.7228,70.6931,5.9082,0.0232,0.0591,7800,1.6731,True,inf
1166.pgm,256x256,0.796673,0.881355,7.437202,45060.98,-0.00372,-0.004045,7.997108,261.46,-0.003719,-0.004054,7.997056,265.92,99.6124,29.7462,75.8528,99.617,29.7457,75.8515,2.948,0.0116,0.0295,3802,1.3005,True,inf
1167.pgm,256x256,0.929703,0.92766,7.064794,269773.16,-0.005186,0.003526,7.996892,281.95,-0.005181,0.00353,7.996876,283.27,99.6155,30.7703,78.4642,99.6155,30.7703,78.4642,0.2808,0.0011,0.0028,390,1.8254,True,inf
1168.pgm,256x256,0.940265,0.914586,7.429171,51680.54,-0.002733,-0.003298,7.997109,263.81,-0.002714,-0.003291,7.997041,268.88,99.6552,29.5492,75.3504,99.6643,29.5488,75.3495,3.6407,0.0143,0.0364,4854,2.1665,True,inf
1169.pgm,256x256,0.983707,0.981334,6.979723,130939.67,8.5e-05,0.001779,7.997297,245.53,9.6e-05,0.001782,7.997359,239.8,99.6262,40.0605,102.1543,99.6277,40.0609,102.1552,6.8268,0.0268,0.0683,9026,3.2571,True,inf
117.pgm,256x256,0.90251,0.905695,6.902411,172469.47,0.002602,-0.000165,7.997086,263.27,0.002591,-0.0002,7.997007,270.75,99.6414,29.456,75.1127,99.6399,29.4563,75.1135,6.9412,0.0272,0.0694,9064,3.3635,True,inf
1170.pgm,256x256,0.857599,0.854268,7.851362,8866.51,0.003603,0.006597,7.9975,227.83,0.003601,0.006587,7.997459,231.96,99.614,31.3992,80.0679,99.6262,31.3993,80.0682,3.2608,0.0128,0.0326,4321,0.5952,True,inf
1171.pgm,256x256,0.967742,0.95054,7.435383,88623.77,-0.00205,0.001988,7.997298,244.72,-0.002078,0.001986,7.997335,241.13,99.617,36.4163,92.8615,99.6292,36.4158,92.8604,4.9835,0.0195,0.0498,6648,2.3376,True,inf
1172.pgm,256x256,0.999001,0.998162,6.806026,122378.59,0.00211,0.002685,7.997423,236.48,0.002111,0.002681,7.997374,240.81,99.6414,31.4006,80.0717,99.6429,31.4011,80.0728,1.3596,0.0053,0.0136,1765,6.2441,True,inf
1173.pgm,256x256,0.997074,0.996374,7.142769,98351.17,0.005854,-0.001513,7.996611,308.23,0.005876,-0.001516,7.996566,311.75,99.6109,36.0709,91.9808,99.6124,36.0713,91.9818,4.3228,0.017,0.0432,5554,5.4734,True,inf
1174.pgm,256x256,0.861331,0.899295,7.101321,117102.94,-0.000973,-0.000418,7.997362,238.56,-0.000956,-0.000407,7.997404,234.05,99.6002,34.5215,88.0299,99.6063,34.5217,88.0302,3.157,0.0124,0.0316,4130,2.0862,True,inf
1175.pgm,256x256,0.949199,0.936665,7.5295,47067.28,0.004208,-0.00323,7.997276,247.2,0.004205,-0.003241,7.997204,253.73,99.6017,32.13,81.9314,99.6033,32.1305,81.9328,5.6915,0.0223,0.0569,7418,3.2036,True,inf
1176.pgm,256x256,0.850156,0.823165,7.284263,60813.95,0.002551,0.002041,7.997064,266.51,0.002542,0.002034,7.997054,267.51,99.6185,30.7217,78.3405,99.6155,30.7216,78.3401,1.2848,0.005,0.0128,1754,2.7952,True,inf
1177.pgm,256x256,0.934307,0.943558,7.334764,71431.24,0.007997,0.001832,7.997385,236.09,0.008001,0.0018,7.997207,252.13,99.6292,30.4626,77.6795,99.6246,30.4625,77.6794,6.0486,0.0237,0.0605,7912,3.2605,True,inf
1178.pgm,256x256,0.91498,0.919982,7.274137,59474.63,0.002323,-0.000841,7.996812,290.52,0.002295,-0.000827,7.996758,295.24,99.6078,32.4712,82.8017,99.6109,32.4712,82.8015,2.9663,0.0116,0.0297,4010,2.9102,True,inf
1179.pgm,256x256,0.908509,0.922968,7.849008,11144.44,0.000597,0.001082,7.997576,219.93,0.000574,0.001103,7.997576,219.55,99.6384,32.4361,82.7121,99.6429,32.4359,82.7115,4.7287,0.0185,0.0473,6078,1.5256,True,inf
118.pgm,256x256,0.89924,0.900809,6.691753,213853.16,0.003284,0.001532,7.997419,234.84,0.003296,0.001523,7.997429,233.7,99.5926,30.3551,77.4056,99.5956,30.3556,77.4068,4.0512,0.0159,0.0405,5292,3.8899,True,inf
1180.pgm,256x256,0.997532,0.996898,6.84375,157943.46,0.005254,0.002328,7.997319,244.76,0.005277,0.002303,7.997371,239.98,99.5773,39.5719,100.9082,99.5773,39.5722,100.9091,7.3257,0.0287,0.0733,9583,5.6643,True,inf
1181.pgm,256x256,0.955886,0.96038,7.393483,91710.22,0.002357,0.005136,7.997641,214.7,0.002369,0.005115,7.997731,206.33,99.6567,33.9261,86.5115,99.6628,33.9265,86.5126,5.1346,0.0201,0.0513,6767,3.2058,True,inf
1182.pgm,256x256,0.998853,0.997473,5.839102,1293544.85,0.001249,-0.000395,7.996793,291.82,0.001253,-0.000381,7.996823,288.7,99.5956,39.0332,99.5347,99.585,39.0335,99.5354,4.6829,0.0184,0.0468,6155,5.4956,True,inf
1183.pgm,256x256,0.956661,0.95911,6.782373,196007.98,0.002553,-0.000255,7.997226,252.45,0.002552,-0.000245,7.997326,243.09,99.6292,28.6478,73.0518,99.6292,28.6481,73.0528,5.6824,0.0223,0.0568,7503,3.9761,True,inf
1184.pgm,256x256,0.975104,0.969531,7.360064,60668.78,0.005517,0.004846,7.997292,246.12,0.005508,0.004833,7.997193,254.8,99.6002,29.0071,73.9682,99.6063,29.0067,73.9672,9.05,0.0355,0.0905,11843,4.196,True,inf
1185.pgm,256x256,0.93898,0.929464,6.324632,889176.78,0.004337,0.004039,7.997123,260.98,0.004316,0.004024,7.997056,266.96,99.6246,39.0568,99.5948,99.6231,39.0568,99.5948,7.3639,0.0289,0.0736,9659,3.4705,True,inf
1186.pgm,256x256,0.998241,0.997975,6.34705,209340.85,0.003832,7.7e-05,7.997128,261.19,0.003809,8.1e-05,7.997248,250.0,99.5926,34.1479,87.0772,99.5895,34.1465,87.0737,13.5132,0.053,0.1351,17706,6.0164,True,inf
1187.pgm,256x256,0.990488,0.986725,6.222604,261713.88,0.004436,0.002017,7.997192,253.8,0.00444,0.002014,7.997262,247.81,99.5834,27.3494,69.7408,99.5926,27.3502,69.7429,8.4076,0.033,0.0841,11124,5.7014,True,inf
1188.pgm,256x256,0.985418,0.981953,6.808316,181881.78,0.001409,0.000545,7.997714,207.64,0.00143,0.000541,7.997699,209.03,99.6033,30.9945,79.0361,99.6017,30.9946,79.0363,4.8279,0.0189,0.0483,6289,4.6685,True,inf
1189.pgm,256x256,0.997952,0.9973,6.564591,168945.49,0.006168,0.002478,7.997438,232.59,0.006171,0.002461,7.99756,222.22,99.6017,32.7474,83.5058,99.6185,32.7465,83.5035,10.8475,0.0425,0.1085,14006,5.8452,True,inf
